,institution,text,source_idx,artist,is_artwork
64,1,"Alfonso Angel Yangco Ossorio (August 2, 1916 – December 5, 1990) was a Filipino American abstract expressionist artist who was born in Manila in 1916 to wealthy Filipino parents from the province of Negros Occidental. His heritage was Hispanic, Filipino, and Chinese. Between the ages of eight and thirteen, he attended school in England. At age fourteen, he moved to the United States. Ossorio attended Portsmouth Priory (now Portsmouth Abbey School) in Rhode Island, graduating in 1934. From 1934 to 1938, he studied fine art at Harvard University and then continued his studies at the Rhode Island School of Design. He became an American citizen in 1933 and served as a medical illustrator in the United States Army during World War II.

Ossorio's early work was surrealist. He was an admirer and early collector of the paintings of Jackson Pollock and a young Joseph Glasco who counted him as a good friend, and whose works influenced and were influenced by Ossorio. He also established a contact between Pollock and the young gallery owner Paul Facchetti from Paris through the painter and art historian Michel Tapié. Facchetti realized Pollock's first solo exhibition in Europe in 1952. In the early 1950s, Ossorio was pouring oil and enamel paints onto canvas in the style of the first abstract expressionist movement in the US.

In 1950, he was commissioned by the parish of St. Joseph in Victorias City, Negros Occidental in the Philippines to do a mural which would be known as ""The Angry Christ"" to complete the reconstruction of the church built by the Czech architect Antonín Raymond. Ossorio had this to say in a 1968 interview. ""(The Angry Christ) is a continual last judgment with the sacrifice of the mass that is the continual reincarnation of God coming into this world. And it worked out beautifully because the services take place usually very early because of the heat and the church had been oriented so that the sun would come in and strike the celebrant as he stood at the altar with this enormous figure behind him. It worked, if I do say so myself. And although they loathed it at the time it was done it is almost now a place of pilgrimage.""

Ossorio traveled to Paris to meet Jean Dubuffet in 1950. Dubuffet's interest in art brut opened up new vistas for Ossorio, who found release from society's preconceptions in the unstudied creativity of insane asylum inmates and children. On the advice of Pollock, Ossorio purchased an expansive 60-acre (240,000 m) estate, ""The Creeks"", in East Hampton in 1951, and lived there for more than forty years. He arranged to house and display Dubuffet's art brut collection there. In the 1950s, Ossorio began to create works resembling Dubuffet's assemblages. He affixed shells, bones, driftwood, nails, dolls' eyes, cabinet knobs, dice, costume jewelry, mirror shards, and children's toys to the panel surface. Ossorio called these assemblages congregations, with the term's obvious religious connotation.

Ossorio was represented alongside Dubuffet and nearly 140 other artists in the Museum of Modern Art's 1961 exhibition The Art of Assemblage, which introduced the practice to a broad public.

Ossorio died in New York City in 1990. Half his ashes were scattered at his grand estate The Creeks and the other half came to rest nine years later at Green River Cemetery alongside the remains of many other famous artists, writers and critics. After his death, his partner Edward ""Ted"" Dragon arranged for the sale of The Creeks, eventually selling it to Ronald Perelman complete with many of Ossorio's brightly colored found object art sculptures placed in among the groves of exotic evergreens that Ossorio had carefully planted in his final 20 years of life. Outside of The Creeks, Harvard Art Museum (Massachusetts), the Honolulu Museum of Art, the Housatonic Museum of Art (Bridgeport, Connecticut), and Washington D.C museums The Phillips Collection, National Gallery of Art, and Smithsonian American Art Museum, are among the public collections holding work by Alfonso A. Ossorio.",IT66,21,False
65,2,"Also known as
Alfonso A. Ossorio
Born
Manila, Philippines
Died
New York, New York, United States
Active in
East Hampton, New York, United States
born Manila, Philippines 1916-died New York City 1990",IT67,21,False
66,0,"American, born Philippines. 1916–1990",IT68,21,False
67,0,male,IT69,21,False
68,0,"Why do societies value some things but not others? This is one of the many questions Conceptual artist Stephanie Syjuco explores in her shape-shifting work, which spans photography, sculpture, installation, performance, and digital networks. As Syjuco puts it, “I’m interested in how objects reflect cultural moments, and I’m trying to figure out…why we value what we value.”
1


Born in the Philippines, Syjuco was three years old when she and her mother immigrated to the United States. Her curiosity about what it means to be an “authentic Filipino”—combined with a spirit of antiestablishment irreverence and a generous impulse towards collaboration—propelled many of her early performances and installations. In her 2009 performance COPYSTAND, Syjuco and other artists created a shop at the Frieze Art Fair, where they made and sold deeply discounted counterfeit “copies” of artworks for sale elsewhere at the same fair. The following year, for the P.S.1 Contemporary Art Center’s 1969 exhibition, Syjuco constructed copies of sculptures by the German Conceptual artist Joseph Beuys and the American sculptor Robert Morris—works in MoMA’s collection that were deemed too fragile to exhibit—out of various objects she had collected. In both projects, Syjuco explored notions of originality and authenticity, which typically impact how a viewer might perceive an artwork’s meaning and value.

If Syjuco’s performances encourage a viewer to question an object’s value, her photographs point out our tendency to associate photographs with concepts of truth or documentary. The series Cargo Cults (2013–17) is styled after historic ethnographic studio portraits, like those made of people in the Philippines during the 19th and 20th centuries. Syjuco’s photographs reference the ways in which women around the world have used textiles to make head and face coverings, such as the niqab worn by some Muslim women. The series demonstrates how the camera and conventions of portraiture can objectify a person and erase cultural differences.

In Cargo Cults: Head Bundle (2013–16), the artist appears in front of fabrics printed in black-and-white chevrons and stripes, enveloped in items that she purchased from big-box stores like Target. Swathed in patterns that fast-fashion producers co-opted into contemporary trends, and that are made by underpaid factory workers, Syjuco’s figure blends into the backdrop.  Her costumes, while they appear elaborate, are clearly identifiable from labels and price tags. Syjuco purchased her costumes and props with her credit card and later returned them for a refund. Using the tools of photography, she reveals our own society’s reverence for commodities, and for the ways that patterns and styles have filtered into contemporary dress—a process writer Emily Holmes calls “the commodification of cultural appropriation.”
2


The series’ title, Cargo Cults, is a problematic term coined by anthropologists in the 1940s to describe tribes in the Pacific Islands that formed religions around commodities. Ethnographic photographs made by American and European photographers often depicted tribe members as exotic and unfamiliar to viewers back home. In Syjuco’s portraits, gray bars and gradients appear around the edges of each image, or, in Cargo Cults: Cover-Up, at the center of the photograph. These are color-correction tools used in a wide variety of images, including those made by anthropologists, art historians, and product photographers. By including the gray bar, which is typically cropped out of a final image, Syjuco alludes to the ways in which ethnographic photographs are far from being unbiased documents.

Patterned garments also appear in Syjuco’s Applicant Photos series. Featuring grids of the same image repeated six times, these small-scale, passport-style images could have been made in photobooths found in cities around the world. Whereas passport photographs reveal a person’s unique facial features, Syjuco conceals the sitters’ faces with textiles decorated with geometric shapes. Created between 2013 and 2017, amid global migrant crises and a surge of anti-immigration policies in the US, Syjuco’s series reminds viewers that, for millions of people, identity is incriminating. For Syjuco, what unites her work across mediums—from installation and sculpture to performance and video—is the way she interacts with her raw materials. “Whether the concept is about digital networks, a database, or a communication structure,” she has said, “usually there’s some form of evidence, like a processed object, installation, or collection of things. Somehow, I want to make the evidence of these larger ideas.”
3",IT70,22,False
69,1,"Stephanie Syjuco (born 1974, in Manila, Philippines), is a Filipino-born American conceptual artist and educator. She works in photography, sculpture, and installation art. Born in the Philippines, she moved to the San Francisco Bay Area in 1977. She lives in Oakland, California, and teaches art at the University of California, Berkeley.",IT71,22,False
70,0,"American, born Philippines 1974",IT72,22,False
71,0,female,IT73,22,False
72,3,"American, born Manila, Philippines, 1974",IT74,22,False
73,2,"Born
Manila, Philippines
Active in
San Francisco, California, United States",IT75,22,False
74,1,"Saya Woolfalk (born 1979, Gifu City, Japan) is an American artist known for her multimedia exploration of hybridity, science, race and sex. Woolfalk uses science fiction and fantasy to reimagine the world in multiple dimensions.

Saya Woolfalk is represented by Leslie Tonkonow Artworks & Projects, New York. She was a graduate advisor at the Art Institute of Chicago and a BFA critic at Parsons School of Design in 2012. She was also a visiting artist at Montclair State University in 2012 and 2013. Woolfalk was an adjunct professor at Parsons from 2013 to 2018.",IT76,23,False
75,2,"born San Francisco, CA 1978
Born
San Francisco, California, United States
Active in
Los Angeles, California, United States",IT77,24,False
76,6,American,IT78,22,False
77,6,Photographer,IT79,22,False
78,6,"Manila, Philippines, Asia",IT80,22,False
79,6,"born Philippines, 1974",IT81,22,False
80,3,"Rodriguez, Cristina Lei (American painter, sculptor, and installation artist, born 1974)",IT82,17,False
81,0,"American, 1948–2021",IT83,29,False
82,0,female,IT84,29,False
83,2,"Hung Liu’s artistic training began in the Socialist Realist style of painting in the People's Republic of China, attending the Beijing Teachers’ College and Central Academy of Fine Arts in Beijing. In 1984, she sought a way out of Mao Zedong’s communist regime and continued her artistic pursuits in the U.S. After studying with historian Moira Roth and artist Allan Kaprow at the University of California, San Diego (1984-86), Liu cultivated a conceptual approach that interrogated the complexities of history, political revolution, and displacement through painting-centered, multimedia works. She fostered deep connections to the San Francisco Bay Area arts community during her extensive years of teaching at Mills College (1990-2014) in Oakland, California. In 2022, the National Portrait Gallery held Liu’s posthumous retrospective exhibition, showcasing an extensive collection of her portraits that honored individuals overlooked amid social upheaval and largely forgotten by history, drawing on personal, historical, and archival sources.",IT85,29,False
84,1,"Hung Liu (劉虹) (17 February 1948 – 7 August 2021) was a Chinese-born American contemporary artist. She was predominantly a painter, but also worked with mixed-media and site-specific installation and was also one of the first artists from China to establish a career in the United States.

A ten-year retrospective of Liu's work traveled nationally in the U.S. in 1998 and 1999. Summoning Ghosts: The Art of Hung Liu was a retrospective collection of Liu's work with paintings from more than 40 collections displayed.",IT86,29,False
85,0,"American, born 1972",IT87,28,False
86,0,female,IT88,28,False
87,1,"Patty Chang (born February 3, 1972, in San Leandro, California) is an American performance artist and film director living and working in Los Angeles, California. Originally trained as a painter, Chang received her Bachelor of Arts at the University of California, San Diego. It wasn't until she moved to New York that she became involved with performance art.

She has staged solo shows nationally and internationally, including at Jack Tilton Gallery, New York (1999), Museo National de Reina Sofia, Madrid (2000), the Hammer Museum, Los Angeles, Museum of Contemporary Art, Chicago, and the New Museum, New York (all 2005), Flotsam Jetsam with longtime collaborator David Kelley at the Museum of Modern Art, New York (2014), the Queens Museum (2017-18), the Museum of Fine Arts in Boston (2020), and Pioneer Works in Brooklyn (2021).
",IT89,28,False
88,2,"Tom Nakashima is an artist and educator whose paintings, prints, collages, and sculptures address concerns of war and ecological destruction. Juxtaposing motifs from European, American, and Japanese art, Nakashima developed a body of heavily allegorical works that reflect the complexities of his religious upbringing, biracial identity, and concerns for nuclear proliferation.

Nakashima was born in Seattle’s Japantown in 1941, shortly before his father, a secondgeneration Japanese American, was drafted as a surgeon for the US Army Medical Corps. When Executive Order 9066 was issued the following year, his family was stationed at Camp Chaffee, Arkansas, and exempted from forced removal, unlike many of their relatives who were incarcerated at Minidoka and Tule Lake War Relocation Centers in Jerome, Idaho, and Modoc County, California, respectively. Nakashima eventually grew up in Dubuque, Iowa, raised as a Roman Catholic by his mother of German, Irish, and Jewish ancestry.

Nakashima’s aspirations of becoming an artist took shape during summer visits to New Hope, Pennsylvania, where his uncle, the architect, woodworker, and designer George Nakashima, settled after the war. There, Nakashima became familiar with the art of his uncle’s contemporaries, such as Harry Bertoia, Morris Graves, Isamu Noguchi, and Ben Shahn. After serving in the 101st Airborne Division of the US Army (1960-63), Nakashima pursued his academic training at Loras College in Dubuque, Iowa (1963-67), and the University of Notre Dame in Indiana (1967-69). Early in his career, Nakashima made large-scale abstract paintings, counting Barnett Newman as his most significant influence.

By the early 1980s, Nakashima became increasingly engaged with his Japanese heritage and experimented with a more representational style. Beginning with the series Standing on Ground Zero (1982–85), he developed a visual vocabulary referred to Giotto’s architectural structures, Matisse’s nude figures, and Jasper Johns’s targets, alongside images of cages, suspended fish, Buddhist and Hindu iconography. His compositions often incorporated or were painted onto three-dimensional structures, such as wooden boxes and Japanese folding screens. His nuanced reflection on the contradictory nature of sanctuaries, as both protective and confining, emerged as a prominent theme in his practice.

Since 1999, Nakashima pivoted to portraying piles of destroyed orchard trees, abandoned farm structures, and their debris as remnants of housing development projects that he encountered and photographed in Virginia. For the Treepile series, Nakashima further emphasizes his use of the grid system that allows him to work on expansive surfaces of collaged paper, canvas, or wood panels through small square portions. The resulting complex but forlorn imagery of entangled branches alludes to our artificial order imposed onto nature, as seen in bonsai and vanitas paintings, which expands his consideration for sanctuaries in environmental and ecological terms.

Based in the Mid-Atlantic region since the 1970s, Nakashima has exhibited both locally and internationally. His works became widely known especially after his participation in the pivotal exhibition The Decade Show: Frameworks of Identity in the 1980s, organized between three institutions in New York City, the Museum of Contemporary Hispanic Art, the New Museum of Contemporary Art, and the Studio Museum in Harlem, in 1990. In addition to his prolific artistic practice, Nakashima held an extensive teaching career at the Columbus College of Art & Design, Columbus, Ohio (1969-73), West Virginia University, Morgantown, West Virginia (1973-81), the Catholic University of America, Washington, DC (1981–2002) and Augusta University, Augusta, Georgia (2002–10).",IT90,27,False
89,2,"Born in Washington. Painter of Japanese descent who has been a diligent arts educator most of his life.

Nora Panzer, ed. Celebrate America in Poetry and Art (New York and Washington, D.C.: Hyperion Paperbacks for Children in association with the National Museum of American Art, Smithsonian Institution, 1994)


More Information
Artist Biography
Roger Shimomura, a third-generation Japanese American, creates paintings and performance pieces blending an ironic mixture of Japanese imagery and American popular culture. A native of Seattle, he and his family were removed to an internment camp for Japanese Americans during World War II. Over the past decade, much of Shimomura's work has been devoted to exploring the emotional and psychological hardships of the internment experience, based on the diaries of his grandmother. More recently, however, he has taken a more lighthearted approach to the serious themes of xenophobia, racism, and cross-cultural interface.

Jacquelyn Days Serwer, with contributions by Jonathan P. Binstock, Andrew Connors, Gwendolyn H. Everett, and Lynda Roscoe Hartigan American Kaleidoscope: Themes and Perspectives in Recent Art (Washington, D.C.: National Museum of American Art, 1996

Luce Artist Biography
Roger Shimomura was born three years before President Roosevelt's executive order mandated the internment of 120,000 Japanese Americans during World War II. When the family was released, they lived for a time in South Chicago, but returned to Seattle in 1945, settling in Nihonmachi, a district of Japanese American residents (Roger Shimomura: Return of the Yellow Peril, exhibition catalogue, Cheney Cowles Museum, 1993). The artist attended the University of Washington and earned a graduate degree from Syracuse University. Shimomura's paintings, which combine American pop culture images with Japanese woodblock prints, are inspired by his own experiences of racism and by the diaries that his grandmother kept over a period of fifty-six years. He began teaching at Kansas University in 1969, where he was legendarily tough on his students. Shimomura retired in 2004 after thirty-five years in Lawrence.",IT91,25,False
90,2,"Also known as
Roger Yutaka Shimomura
Born
Seattle, Washington, United States
Active in
Lawrence, Kansas, United States",IT92,25,False
91,3,"American installation artist, born 1939",IT93,25,False
92,1,"Roger Shimomura (born Roger Yutaka Shimomura in 1939 in Seattle) is an American artist and a retired professor at the University of Kansas, having taught there from 1969 to 2004. His art, showcased across the United States, Japan, Canada, Mexico, and Israel, often combines American popular culture, traditional Asian tropes, and stereotypical racial imagery to provoke thought and debate on issues of identity and social perception.",IT94,25,False
93,5,"American, born 1939",IT95,25,False
94,1,"Young person sleeping on side in bed, clutching a small stuffed toy under a blanket.",W007,2,True
95,1,A person in blue holds a yellow portrait showing two children amid blue and red paintings.,W008,3,True
96,1,"We're looking at Ruth Asawa's Plane Tree #12, 1959. It's a brush-and-ink drawing on paper. The sheet is almost 12.5 by 19 inches long. Clara Rojas-Sebesta, Ellsworth Kelly Conservator of Works on Paper. This drawing is an abstraction of the plane trees with a center trunk dominating the center of the composition with two branches on the upper left and to the right. Asawa made a number of drawings based on plane treesâor sycamore treesâthat grew in San Francisco's Golden Gate Park. Asawa has created the feeling of the knot drawings with a large, very wet inked brush. She's using a sumi ink on a thin paper, and you can see a lot of rippling and distortions in the paper that hint to what the materials were that she was using. As the ink's dried, the water evaporated, leaving little particles of ink across the surface, which also suggest the textured surface of the sycamore tree. You can also get a sense of the movement of Asawa's hand as she created these circular forms throughout the trunk. As she moved towards the edges of the sheet, she used stronger gestures and splashed the ink so that they moved off the edges to the center left and to the right, giving that sense of the branching and maybe leaves of this sycamore tree. It's a fairly thin sheet of paper, so she probably would have clipped it to a larger board as she was working outside and down on a flat surface to get those kinds of slash marks. So the ink flows beyond the edges of the sheet of paper on all edges. For this drawing, she chose a very high-sheen coated paper that would have responded very quickly to the watery ink, and you see that throughout with distortions and ripples. It's a very warm, beige white color, which gives sort of a natural contrast or warmth to this portrait of a tree. Where the ink pooled in certain areas, it's darker, and where she put greater pressure on the brush, it pushed the black particles of ink to the side and that would give you a lighter and darker gray appearance, also suggesting the texture of the sycamore tree. In the lower right corner we also see Asawa's signature stamp, which would have been found on many of her artworks.",W067,5,True
97,1,"Dark ink blots form a clouded, torso-like shape with splattered arms reaching outward. Inky brush strokes fill the center third of a sheet of paper and branch sideways to the edges, ending in watery splash marks",W067,5,True
98,1,"Ruth Asawa, Untitled (S.270, Hanging Six-Lobed, Complex Interlocking Continuous Form within a Form with Two Interior Spheres), 1955, refabricated 1957â1958. Brass and steel wire, overall: 63 7/8 Ã 14 15/16 Ã 14 15/16 in. (162.2 Ã 37.9 Ã 37.9 cm). Whitney Museum of American Art, New York; gift of Howard Lipman 63.38. Â© 2020 Estate of Ruth Asawa / Artists Rights Society (ARS), New York. Courtesy The Estate of Ruth Asawa and David Zwirner",W068,5,True
99,1,"Mesh wires shaped into a long, fluid blob, like lava in a lava lamp. Long hanging woven metal sculpture with stacked bulb shapes casting a soft shadow on the wall.",W068,5,True
100,1,"This is Untitled (SF.045c Potato Print - Branches, Purple and Blue), circa 1951 to '52. It's a stamped ink-on-Japanese-paper print, about 14 inches tall and 10 inches wide, oriented vertically.To create this work, Asawa took an ordinary potato about the size of the palm of her hand, sliced it in half to give her a flat surface. Into the surface of this flat potato, she incised a tree-like form with a center trunk topped by a loop. And then on either side of the branch are four branches with loops at the end as well, alternating left and right. The potato would have been dipped in purple or blue ink and Asawa pressed it to the paper in a repeated pattern across the page, allowing the ink to deplete over the course of the row, resulting in layers of transparent blue and purple ink. Asawa oriented the potato stamp vertically and pressed it onto the paper eight times per row in the same vertical orientation, overlapping the stamps occasionally. Each of the three rows moves off the edge of the sheet to the left and the right, giving the sense that infinite repetition was possible in this print. She chose to print this work on Japanese paper. It's a very thin paper that also responded to the liquid of the ink and there's a rippling along the surface as well. Asawa did not re-ink the potato as she moved across the row, so the ink would become lighter and lighter as she moved across. And in some cases, only the outline of the tree form was left. This really gives you a play of positive and negative space and transparency, which reflects her practice in other works of art.",W069,5,True
101,1,"Three rows of a repeating stamped branch within an oval, overlapping horizontally in purples and blues. Repeated purple and blue oval shapes with white branching circles form a vertical patterned print.",W069,5,True
102,1,Long oval black-and-white chevron paper fan with accordion folds hanging against a gray background.,W070,5,True
103,1,Small human-like figure made of pink circles holding up a large cloud of concentric pink rings.,W071,6,True
104,1,A small person walks while a large green floating house hovers above.,W072,6,True
105,1,A large metallic robe sculpture with long flared train displayed in a museum lobby.,W073,6,True
106,1,A flat circular grey stone with two smaller holes in it rests atop an upright wooden board.. A circular stone disk with two holes mounted on a tall wooden pedestal and metal base.,W102,0,True
107,1,"Two long, irregular rectangles vertically sandwiched between two cubes.. Tall bronze abstract sculpture with square top and long vertical slats on gallery floor.",W103,0,True
108,1,Solid cylindrically-shaped marble sculpture topped with two nub-like protrusions and a small semispherical inset. Smooth white abstract sculpture resembling a short vessel with two knobs on a pedestal.,W105,0,True
109,1,"Five distinct smooth brown metal shapes fitted together ontop of each other to create a stacked horizontal form.. Tall bronze sculpture with abstract, stacked shapes resembling a totem pole on a square base.",W106,0,True
110,1,"A brown pole topped with a rectuangular, metallic piece full of folds and curves. A wavy, dark sculpture sits atop a tall wooden stand on a square base.",W107,0,True
111,1,"A grey-green punctured organic shape sits askew atop two arches on the floor. Large bronze abstract bench with rounded, organic legs and cutout top displayed in a gallery.",W109,0,True
112,1,Doughnut-shaped sculpture with bulbous protrusions in unpolished granite. Rough stone circular sculpture with rounded protrusions forming an open ring.,W110,0,True
113,1,"A warm monotone sculpture with an organic tripod formation, smooth and sinewy lines, and varied negative spaces.. Abstract metal sculpture with three vertical, elongated shapes connected by a horizontal piece, standing on a gray floor.",W111,0,True
114,1,"In the mid-1940s, Isamu Noguchi began producing some of his most original works, comprised of interlocking, rounded forms in materials such as wood and gray slate. Humpty Dumpty , an emblematic work from this period, was carefully constructed so that its nine parts would fit together and stay in place without glue or screws. As Noguchi explained, “everything I do has an element of engineering in it—particularly since I dislike gluing parts together or taking advantage of something that is not inherent in the material. I am leery of welding or pasting. It implies taking an unfair advantage of nature.” The title Humpty Dumpty playfully acknowledges the work’s precarious construction, while the roundness of the forms evokes the famously plump character of the children’s rhyme. At the same time, this seemingly whimsical work may carry more ominous undertones. Produced shortly after the atomic devastation of Hiroshima and Nagasaki, the sculpture’s title and composition suggest the unstable state of the world after World War II.",W112,0,True
115,1,"Tall freestanding sculpture made of organically-shaped, interlocking slabs of grey stone. Abstract gray sculpture with an oval shape and protruding curved elements, standing on a flat surface.",W112,0,True
116,1,"Isamu Noguchi used drawings, models, and collages to develop the biomorphic shapes for his interlocking sculptures of the mid- to late-1940s. First, he drew the individual pieces and cut them out of black craft paper. He then assembled the pieces into small freestanding maquettes . This allowed him to see the composition from all angles, to change the models’ shapes easily with scissors, and to determine their physical stability. Next, Noguchi disassembled his maquettes and mounted the paper forms on graph paper so that he could calculate the precise measurements for their enlargement into sculpture. Few of these graph paper worksheets were saved; Worksheets for Sculpture , which survives because most of its cut-out paper forms were not developed into sculptures, thus offers a rare glimpse into the artist’s working process. Following his graph paper studies, Noguchi made enlarged versions of his paper cut-outs and translated them into thin, flat pieces of slate or marble. After tracing the contours of the enlarged shapes onto the stone surface, he used a circular saw to cut out the forms along the penciled lines and beveled the edges. The pieces of his interlocking sculptures were notched so that they could be assembled without screws or other supports.",W113,0,True
117,1,"Pencil sketches and black collaged forms, neither entirely geometric nor fully organic, on graph paper. A sheet of graph paper with scattered black abstract cutout shapes arranged inside a black mat frame.",W113,0,True
118,1,"Figurative wood-like sculpture with handles among stacked convex and concave geometric components. Tall beige ceramic sculpture with a round head, flared base, and curved looped arms.",W114,0,True
119,1,"A head with eyes closed and an abstract mass emerging from behind. Bronze sculpture of a woman's head on a wooden base, displayed on a white pedestal.",W115,0,True
120,1,Black and white abstract shapes form interlocking profiles against a tan background.,W116,0,True
121,1,A large white leaf-shaped form with a small black oval near the bottom on a tan background.,W117,0,True
122,1,Black rectangular shape with curved protrusions extends vertically across the center of yellow-brown paper.. Tall vertical black abstract column with rounded bulbous segments centered on a beige background.,W118,0,True
123,2,"Believing that sculpture should be ""an equivalent for natural forms and forces,"" Isamu Noguchi explored the sun's vital power in this massive marble. He derived its shape from a millstone, which, ""inverted and elevated, becomes a sun-like image."" Born in California to an American mother and Japanese father, Noguchi spent most of his childhood in Japan before continuing his education in the American Midwest, New York City, and Paris. This piece reflects his internationalist life and perspective, a blend of the biomorphic abstraction of European surrealism and traditional Japanese stonework.",W119,0,True
124,4,"American sculptor Isamu Noguchi carved ""Mother with Child"" from a from a single block of marble. Its abstract forms consist of two smooth cylindrical shapes enveloped by a horizontal band having a greater degree of texture. The sculpture’s composition suggests the bond of human intimacy indicated by its title.",W120,0,True
125,4,Noguchi's use of interesting stones with a minimum of carved manipulation derives in part from Eastern traditions of reverence for the mystic qualities and natural aesthetics of rocks. It also draws from modern art movements in the artist's incorporation of pre-existing and serendipitous formal qualities of the material itself.,W122,0,True
126,4,This three-part stone sculpture was commissioned for the Cleveland Museum of Art's north lawn in 1981.,W122,0,True
127,5,"Made of lightweight aluminum, Miss Expanding Universe resulted from the intellectual and romantic partnership between modernist sculptor Isamu Noguchi and Chicago dancer and choreographer Ruth Page. In 1932 Page per- formed an avant-garde dance, Expanding Universe, wearing a futuristic jersey sack designed by Noguchi; only her head and feet emerged from its stretchy, cocooning shape, a constraint evoked by the sculpture's abstract form. Noguchi here combined machine-age streamlining with the austere characteristics of ancient Japanese funerary objects (haniwa). Born in the United States, he lived in Japan until he was thirteen years old, and later extensively studied the country's sculptural traditions and ceramics.

Made of lightweight aluminum, Isamu Noguchi's suspended figure grew from a partnership between the modernist sculptor and Chicago dancer and choreographer Ruth Page. In 1932, Page performed an avant-garde dance, Expanding Universe, wearing a futuristic sack dress designed by Noguchi. In his sculpture, Noguchi evokes the shape and movement of Page's dance by combining machine-age streamlining with the austerity of ancient Japanese funerary objects (haniwa).",W123,0,True
128,5,A work made of aluminum.,W123,0,True
129,5,"Isamu Noguchi first designed this sculptural chess table for the 1944 Surrealist exhibition, The Imagery of Chess . The table epitomizes his exploration of Surrealism through its irregular biomorphic shape. It also demonstrates his synthesis of Eastern and Western influences: Noguchi drew from the gestural profiles of Chinese calligraphy for the tabletop form and Japanese joinery techniques for the base’s interlocking legs. The designer George Nelson bought the original table, and a few years later connected Noguchi with the manufacturer Herman Miller, who briefly put the table into commercial production.

Noguchi first designed this sculptural chess table for the 1944 Surrealist exhibition The Imagery of Chess . He drew from the gestural profiles of Chinese calligraphy for the tabletop form and Japanese joinery techniques for the base’s interlocking legs. The designer George Nelson bought the original table and a few years later connected Noguchi with the manufacturer Herman Miller, who briefly put the table into commercial production.",W124,0,True
130,5,"A work made of ebonized plywood, aluminum, and lucite.",W124,0,True
131,5,"A work made of charcoal on ivory wove paper (discolored to cream), laid down on off-white japanese paper.",W125,0,True
132,5,A work made of georgia marble.,W126,0,True
133,5,A work made of slate.,W127,0,True
134,5,A work made of birch and glass.,W128,0,True
135,5,A work made of brush and black wash on off-white japanese paper.,W129,0,True
136,5,A work made of teak and steel.,W130,0,True
137,5,A work made of stencil print with opaque and translucent watercolor over traces of graphite on brown wove paper.,W131,0,True
138,5,"A work made of brush and black ink on cream laid japanese paper, mounted as a scroll.",W132,0,True
139,6,"Four rigid bronze forms create a skeletal tent. Two interlocking diagonal beams serve as the tent's opening. These beams, as well as a third vertical form, have pointed tops suggestive of spears. Positioned on top of these beams, a single horizontal beam demarcates the tent's top edge. This snake-like form also insinuates violence: its gaping mouth, sharp fangs, and bulging eyes suggest that within the tent lies danger. Isamu Noguchi originally created this form as a stage set for choreographer and dancer Martha Graham's 1950 production *Judith* . This sculpture is one of three bronze casts made from the balsawood original that appeared on stage. Graham's *Judith* was based on the biblical story of Judith and Holofernes. The widow Judith seduced and then decapitated the general Holofernes who was laying siege to her hometown. Noguchi's sculpture alludes to the tent in which Judith beheads Holofernes. The tent's phallic spears convey Holofernes' desire for Judith; the serpent form, the peril awaiting the doomed general. Noguchi created stage sets throughout his career. When working on a scenic design, he would often arrange the elements on a miniature stage. This allowed him to play with the formal and spatial relationships between the objects. Noguchi desired his three-dimensional forms to animate space and positively alter the viewer's experience of the environment.",W133,0,True
140,3,"In a career spanning over six decades, the American sculptor and designer Isamu Noguchi worked in a range of materials from stainless steel, clay, and concrete to different kinds of wood and marble. His later works were executed almost exclusively in stone, most often granite and basalt. These stone works, of which Unidentified Object is a monumental example, were made in the village of Mure on the island of Shikoku in Japan. From the 1960s onwards, the New York-based Noguchi began visiting Mure on an annual basis for several months and would also establish a studio there where he would collaborate with stone carver Masatoshi Izumi (1938–2021) on large sculptures.

This monolithic vertical form brings together a range of sculptural references that Noguchi had studied in his many travels across the world, from menhirs and obelisks to totems and lingams. It also references the strategic placement of particularly shaped rocks in Zen gardens, the study of which especially deepened when Noguchi returned to Japan for inspiration and materials in the 1950s, most notably for a commission for the UNESCO Secretariat garden in Paris. The relationship between sculptural forms in activating civic spaces had long interested Noguchi, and over his career, he designed numerous public gardens, monuments, memorials, and playgrounds, although only some would actually be realized.

These sensibilities can be seen in Unidentified Object, an early commission by the Public Art Fund in 1979. It was initially installed near the southeast corner of Central Park—itself a manufactured landscape complete with imported boulders and even an Egyptian obelisk—before being presented to The Met as a gift from the artist and subsequently placed at 80th Street and Fifth Avenue. Since its first installation, Noguchi’s sculpture has been mounted on a 15-ton, 6-feet-tall circular granite base carved from stone quarried in upstate New York.

Noguchi’s use of the igneous rocks basalt and granite in his late works connect them to the earth’s very origins, while his minimal carving in shaping their form allows their natural material to persist long after the sculptor’s interventions. Indeed, the enigmatic title of this work imbues the object with a mysterious sense of a vestige of an unknown realm, or else the deposit from an extraterrestrial one. While in some of his later sculptures, he brought parts to a high degree of polish, here the stone is presented in a symphony of roughened surfaces. With its outdoor location and exposure to the elements, Unidentified Object gradually develops a rust-green appearance due to the migration of the natural iron within the basalt. This transformation further underscores Noguchi’s understanding of the stone as a manifestation of the passage of time.",W134,0,True
